Ticker,Name,Exchange,exchangeDisplay,Type,TypeDisplay
BU07S.NX,BU07S.NX,ENX,Euronext,S,Equity
BU06Z.NX,BU06Z.NX,ENX,Euronext,S,Equity
BU06S.NX,BU06S.NX,ENX,Euronext,S,Equity
BU05Z.NX,BU05Z.NX,ENX,Euronext,S,Equity
BU05S.NX,BU05S.NX,ENX,Euronext,S,Equity
^BU1XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU1XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
SURUDIBU1.MX,SURA Udizado SA de CV S.I.I.D. BU1,YHD,Industry,M,Fund
BU1.BE,BUSINESS ET DECISION,BER,Berlin,S,Equity
BU19Z.NX,BU19Z.NX,ENX,Euronext,S,Equity
BU19S.NX,BU19S.NX,ENX,Euronext,S,Equity
BU18Z.NX,BU18Z.NX,ENX,Euronext,S,Equity
BU18S.NX,BU18S.NX,ENX,Euronext,S,Equity
BU17Z.NX,BU17Z.NX,ENX,Euronext,S,Equity
BU17S.NX,BU17S.NX,ENX,Euronext,S,Equity
^BU2XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU2XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
SURUDIBU2.MX,SURA Udizado SA de CV S.I.I.D. BU2,YHD,Industry,M,Fund
BU29S.NX,BU29S.NX,ENX,Euronext,S,Equity
BU28Z.NX,BU28Z.NX,ENX,Euronext,S,Equity
BU27Z.NX,BU27Z.NX,ENX,Euronext,S,Equity
BU27S.NX,BU27S.NX,ENX,Euronext,S,Equity
BU26Z.NX,BU26Z.NX,ENX,Euronext,S,Equity
BU26S.NX,BU26S.NX,ENX,Euronext,S,Equity
BU25Z.NX,BU25Z.NX,ENX,Euronext,S,Equity
^BU3XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU3XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
BU3.BE,"BUNGE LTD.  DL -,01",BER,Berlin,S,Equity
BU3.SG,BUNGE LTD. Registered Shares DL,STU,Stuttgart,S,Equity
BU3.MU,"BUNGE LTD.  DL -,01",MUN,Munich,S,Equity
BU3.HM,"BUNGE LTD.  DL -,01",HAM,Hamburg,S,Equity
BU3.F,Bunge Limited,FRA,Frankfurt,S,Equity
BU3.DU,"BUNGE LTD.  DL -,01",DUS,Dusseldorf Stock Exchange,S,Equity
BU35Z.NX,BU35Z.NX,ENX,Euronext,S,Equity
BU35S.NX,BU35S.NX,ENX,Euronext,S,Equity
^BU4XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU4XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
BU49Z.NX,BU49Z.NX,ENX,Euronext,S,Equity
BU49S.NX,BU49S.NX,ENX,Euronext,S,Equity
BU47S.NX,BU47S.NX,ENX,Euronext,S,Equity
BU46Z.NX,BU46Z.NX,ENX,Euronext,S,Equity
BU45Z.NX,BU45Z.NX,ENX,Euronext,S,Equity
BU45S.NX,BU45S.NX,ENX,Euronext,S,Equity
BU44Z.NX,BU44Z.NX,ENX,Euronext,S,Equity
BU43Z.NX,BU43Z.NX,ENX,Euronext,S,Equity
^BU5XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU5XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
BU53.VI,RCB OE TL.Z./Do&Co,VIE,Vienna,S,Equity
BU59Z.NX,BU59Z.NX,ENX,Euronext,S,Equity
BU58Z.NX,BU58Z.NX,ENX,Euronext,S,Equity
BU57Z.NX,BU57Z.NX,ENX,Euronext,S,Equity
BU56Z.NX,BU56Z.NX,ENX,Euronext,S,Equity
BU55S.NX,BU55S.NX,ENX,Euronext,S,Equity
BU54Z.NX,BU54Z.NX,ENX,Euronext,S,Equity
BU54S.NX,BU54S.NX,ENX,Euronext,S,Equity
^BU6XALC,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
^BU6XALCT,Bloomberg ex-Agriculture & Live,WCB,Chicago Board Options Exchange,I,Index
BU69Z.NX,BU69Z.NX,ENX,Euronext,S,Equity
BU68Z.NX,BU68Z.NX,ENX,Euronext,S,Equity
BU67Z.NX,BU67Z.NX,ENX,Euronext,S,Equity
BU66Z.NX,BU66Z.NX,ENX,Euronext,S,Equity
BU65Z.NX,BU65Z.NX,ENX,Euronext,S,Equity
BU64Z.NX,BU64Z.NX,ENX,Euronext,S,Equity
BU63Z.NX,BU63Z.NX,ENX,Euronext,S,Equity
BU62Z.NX,BU62Z.NX,ENX,Euronext,S,Equity
BU79Z.NX,BU79Z.NX,ENX,Euronext,S,Equity
BU78Z.NX,BU78Z.NX,ENX,Euronext,S,Equity
BU77Z.NX,BU77Z.NX,ENX,Euronext,S,Equity
BU76Z.NX,BU76Z.NX,ENX,Euronext,S,Equity
BU75Z.NX,BU75Z.NX,ENX,Euronext,S,Equity
BU72Z.NX,BU72Z.NX,ENX,Euronext,S,Equity
BU71Z.NX,BU71Z.NX,ENX,Euronext,S,Equity
BU70Z.NX,BU70Z.NX,ENX,Euronext,S,Equity
BU89Z.NX,BU89Z.NX,ENX,Euronext,S,Equity
BU88Z.NX,BU88Z.NX,ENX,Euronext,S,Equity
BU87Z.NX,BU87Z.NX,ENX,Euronext,S,Equity
BU86Z.NX,BU86Z.NX,ENX,Euronext,S,Equity
BU85Z.NX,BU85Z.NX,ENX,Euronext,S,Equity
BU84Z.NX,BU84Z.NX,ENX,Euronext,S,Equity
BU83Z.NX,BU83Z.NX,ENX,Euronext,S,Equity
BU82Z.NX,BU82Z.NX,ENX,Euronext,S,Equity
BU81Z.NX,BU81Z.NX,ENX,Euronext,S,Equity
BU80Z.NX,BU80Z.NX,ENX,Euronext,S,Equity
BU9.F,"Boyuan Construction Group, Inc.",YHD,Industry,S,Equity
BU9.BE,BOYUAN CONSTRUCT.GRP INC.,BER,Berlin,S,Equity
BU99Z.NX,BU99Z.NX,ENX,Euronext,S,Equity
BU98Z.NX,BU98Z.NX,ENX,Euronext,S,Equity
BU97Z.NX,BU97Z.NX,ENX,Euronext,S,Equity
BU96Z.NX,BU96Z.NX,ENX,Euronext,S,Equity
BU95Z.NX,BU95Z.NX,ENX,Euronext,S,Equity
BU94Z.NX,BU94Z.NX,ENX,Euronext,S,Equity
BU93Z.NX,BU93Z.NX,ENX,Euronext,S,Equity
BU92Z.NX,BU92Z.NX,ENX,Euronext,S,Equity
BU.TO,Burcon NutraScience Corporation,TOR,Toronto,S,Equity
BZA.F,ePRICE S.p.A.,FRA,Frankfurt,S,Equity
BZBZ-P.V,BuzBuz Capital Corp.,VAN,CDNX,S,Equity
BZB.SG,CONTACT ENERGY LTD. Registered ,STU,Stuttgart,S,Equity
BZB.F,Contact Energy Limited,YHD,Industry,S,Equity
BZB.BE,CONTACT ENERGY LTD,BER,Berlin,S,Equity
BZCTD22.IR,OMI IE GBP Compass Portfolio 5,YHD,Industry,M,Fund
BZCTDN3.IR,OMI IE EUR Compass Portfolio 2,YHD,Industry,M,Fund
BZCTD33.IR,OMI IE EUR Compass Portfolio 5,ISE,Irish,M,Fund
BZCTDS8.IR,OMI IE USD Compass Portfolio 2,YHD,Industry,M,Fund
BZCTDM2.IR,Old Mutual International Ireland Compass Portfolio 2,YHD,Industry,M,Fund
BZCTDL1.IR,OMI IE USD Compass Portfolio 3,YHD,Industry,M,Fund
BZCTD99.IR,OMI IE EUR Compass Portfolio 3,YHD,Industry,M,Fund
BZCTD88.IR,Old Mutual International Ireland Compass Portfolio 3,YHD,Industry,M,Fund
BZCTD77.IR,OMI IE USD Compass Portfolio 4,ISE,Irish,M,Fund
BZCTD66.IR,OMI IE EUR Compass Portfolio 4,YHD,Industry,M,Fund
BZD=X,USD/BZD,CCY,CCY,C,Currency
BZDUSD=X,BZD/USD,CCY,CCY,C,Currency
BZDBRX=X,BZD/BRX,CCY,CCY,C,Currency
BZF21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZF1.DE,"VMware, Inc.",GER,XETRA,S,Equity
BZF1.SG,VMware Inc. Regist. Shares Clas,STU,Stuttgart,S,Equity
BZF1.MU,"VMWARE INC.CLASS A DL-,01",MUN,Munich,S,Equity
BZF1.F,"VMware, Inc.",FRA,Frankfurt,S,Equity
BZF1.BE,"VMWARE INC.CLASS A DL-,01",BER,Berlin,S,Equity
BZF1.DU,"VMWARE INC.CLASS A DL-,01",DUS,Dusseldorf Stock Exchange,S,Equity
BZG21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZG2.SG,"Bank Central Asia TBK, PT Regis",STU,Stuttgart,S,Equity
BZG2.MU,"BANK CENTRAL ASIA RP 62,5",MUN,Munich,S,Equity
BZG2.F,PT Bank Central Asia Tbk,YHD,Industry,S,Equity
BZG2.BE,"BANK CENTRAL ASIA RP 62,5",BER,Berlin,S,Equity
BZH21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZHA.BE,"ACTIVE ENERGY GRP LS -,01",BER,Berlin,S,Equity
BZH200515C00017000,BZH May 2020 call 17.000,OPR,OPR,O,Option
BZH200515P00011000,BZH May 2020 put 11.000,OPR,OPR,O,Option
BZH200515C00015000,BZH May 2020 call 15.000,OPR,OPR,O,Option
BZH200821C00009000,BZH Aug 2020 call 9.000,OPR,OPR,O,Option
BZH200821C00008000,BZH Aug 2020 call 8.000,OPR,OPR,O,Option
BZH200821C00007000,BZH Aug 2020 call 7.000,OPR,OPR,O,Option
BZIC,"Beamz Interactive, Inc.",PNK,OTC Markets,S,Equity
BZI.F,Santander Bank Polska S.A.,FRA,Frankfurt,S,Equity
BZI.SG,Santander Bank Polska S.A. Inha,STU,Stuttgart,S,Equity
^BZJ,NYSE ARCA MINI OIL INDEX,NYS,NYSE,I,Index
BZJ21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZK21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZLA.F,Banco do Brasil S.A.,FRA,Frankfurt,S,Equity
BZLA.SG,Banco do Brasil S.A. Reg. Share,STU,Stuttgart,S,Equity
BZLI11.SA,Brazil Realty Fundo Investimento Imobiliario,SAO,Sao Paolo,S,Equity
BZM22.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZM21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZM20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZN21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZN20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZPA.F,Advance Energy Plc,YHD,Industry,S,Equity
BZP21148112.F,BZP21148112.F,FRA,Frankfurt,S,Equity
BZQIF,Bezeq The Israel Telecommunication Corporation Limited,PNK,OTC Markets,S,Equity
^BZQ-EU,ProShares UltraShort MSCI Brazi,ASE,NYSE MKT,I,Index
^BZQ-IV,ProShares UltraShort MSCI Brazi,ASE,NYSE MKT,I,Index
^BZQ-NV,ProShares UltraShort MSCI Brazi,ASE,NYSE MKT,I,Index
^BZQ-TC,ProShares UltraShort MSCI Brazi,ASE,NYSE MKT,I,Index
BZQ20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZQ-B12I.TA,BZQ-B12I.TA,TLV,Tel Aviv,S,Equity
BZR.BE,ABANO HEALTHCARE GRP LTD.,BER,Berlin,S,Equity
S6PA.F,SPIELVGG UNTERHACH. BZR,FRA,Frankfurt,S,Equity
BZS.F,"Beasley Broadcast Group, Inc.",FRA,Frankfurt,S,Equity
BZS.BE,BEASLEY BROADCAST A,BER,Berlin,S,Equity
BZS.MU,BEASLEY BROADCAST A,MUN,Munich,S,Equity
BZT=F,Brent Crude Oil Last Day Futurefuture,NYM,NY Mercantile,F,Futures
BZTM20.NYM,Brent Crude Oil Last Day Futurefuture,NYM,NY Mercantile,F,Futures
BZTN20.NYM,Brent Crude Oil Last Day Futurefuture,NYM,NY Mercantile,F,Futures
BZTA.SG,Auckland Intl Airport Ltd. Regi,STU,Stuttgart,S,Equity
BZTA.F,Auckland International Airport Limited,FRA,Frankfurt,S,Equity
BZTA.BE,AUCKLD INTL AIRPORT O.N.,BER,Berlin,S,Equity
BZT.L,Bezant Resources Plc,YHD,Industry,S,Equity
BZTQ20.NYM,Brent Crude Oil Last Day Futurefuture,NYM,NY Mercantile,F,Futures
BZU21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZU20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZU.MI,Buzzi Unicem S.p.A.,MIL,Milan,S,Equity
BZUR.MI,Buzzi Unicem S.p.A.,MIL,Milan,S,Equity
BZUNN.MX,Baozun Inc.,MEX,Mexico,S,Equity
BZU.VI,Buzzi Unicem S.p.A.,VIE,Vienna,S,Equity
BZU.SG,AIR NEW ZEALAND LTD. Registered,YHD,Industry,S,Equity
BZU.HM,AIR NEW ZEALAND  O.N.,HAM,Hamburg,S,Equity
BZU.F,Air New Zealand Limited,FRA,Frankfurt,S,Equity
BZV20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZV.BE,ALLIED FARMERS LTD,BER,Berlin,S,Equity
BZX20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZYR,"Burzynski Research Institute, Inc.",PNK,OTC Markets,S,Equity
BZY.SG,CA IMMOBILIEN ANLAGEN AG Inhabe,STU,Stuttgart,S,Equity
BZY.MU,CA IMMOB.ANL.,MUN,Munich,S,Equity
BZY.F,CA Immobilien Anlagen AG,FRA,Frankfurt,S,Equity
BZY.DU,CA IMMOB.ANL.,DUS,Dusseldorf Stock Exchange,S,Equity
BZY.BE,CA IMMOB.ANL.,BER,Berlin,S,Equity
BZYD.MU,BZYD.MU,MUN,Munich,S,Equity
BZYD.BE,BZYD.BE,BER,Berlin,S,Equity
BZZUF,Buzzi Unicem S.p.A.,PNK,OTC Markets,S,Equity
BZZ20.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZZ23.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZZ22.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZZ21.NYM,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
BZZC.BE,BANK OF MONTREAL 17/23MTN,BER,Berlin,S,Equity
BZZ.SG,BANK OF MONTREAL Registered Sha,STU,Stuttgart,S,Equity
BZZ.MU,BK MONTREAL  CD 2,MUN,Munich,S,Equity
BZ09Z.NX,BZ09Z.NX,ENX,Euronext,S,Equity
BZ08Z.NX,BZ08Z.NX,ENX,Euronext,S,Equity
BZ07Z.NX,BZ07Z.NX,ENX,Euronext,S,Equity
BZ06Z.NX,BZ06Z.NX,ENX,Euronext,S,Equity
BZ05Z.NX,BZ05Z.NX,ENX,Euronext,S,Equity
BZ04Z.NX,BZ04Z.NX,ENX,Euronext,S,Equity
BZ03Z.NX,BZ03Z.NX,ENX,Euronext,S,Equity
BZ02Z.NX,BZ02Z.NX,ENX,Euronext,S,Equity
BZ01Z.NX,BZ01Z.NX,ENX,Euronext,S,Equity
BZ00Z.NX,BZ00Z.NX,ENX,Euronext,S,Equity
BZ1.F,Assystem S.A.,YHD,Industry,S,Equity
BZ19Z.NX,BZ19Z.NX,ENX,Euronext,S,Equity
BZ1.SG,Assystem S.A. Actions Port. EO ,STU,Stuttgart,S,Equity
BZ1.BE,ASSYSTEM S.A. INH.  EO 1,BER,Berlin,S,Equity
BZ18Z.NX,BZ18Z.NX,ENX,Euronext,S,Equity
BZ17Z.NX,BZ17Z.NX,ENX,Euronext,S,Equity
BZ16Z.NX,BZ16Z.NX,ENX,Euronext,S,Equity
BZ15Z.NX,BZ15Z.NX,ENX,Euronext,S,Equity
BZ14Z.NX,BZ14Z.NX,ENX,Euronext,S,Equity
BZ13Z.NX,BZ13Z.NX,ENX,Euronext,S,Equity
BZ28Z.NX,BZ28Z.NX,ENX,Euronext,S,Equity
BZ27Z.NX,BZ27Z.NX,ENX,Euronext,S,Equity
BZ26Z.NX,BZ26Z.NX,ENX,Euronext,S,Equity
BZ25Z.NX,BZ25Z.NX,ENX,Euronext,S,Equity
BZ24Z.NX,BZ24Z.NX,ENX,Euronext,S,Equity
BZ23Z.NX,BZ23Z.NX,ENX,Euronext,S,Equity
BZ22Z.NX,BZ22Z.NX,ENX,Euronext,S,Equity
BZ21Z.NX,BZ21Z.NX,ENX,Euronext,S,Equity
BZ20Z.NX,BZ20Z.NX,ENX,Euronext,S,Equity
BZ39Z.NX,BZ39Z.NX,ENX,Euronext,S,Equity
BZ37Z.NX,BZ37Z.NX,ENX,Euronext,S,Equity
BZ36Z.NX,BZ36Z.NX,ENX,Euronext,S,Equity
BZ35Z.NX,BZ35Z.NX,ENX,Euronext,S,Equity
BZ34Z.NX,BZ34Z.NX,ENX,Euronext,S,Equity
BZ33Z.NX,BZ33Z.NX,ENX,Euronext,S,Equity
BZ32Z.NX,BZ32Z.NX,ENX,Euronext,S,Equity
BZ31Z.NX,BZ31Z.NX,ENX,Euronext,S,Equity
BZ30Z.NX,BZ30Z.NX,ENX,Euronext,S,Equity
BZ49Z.NX,BZ49Z.NX,ENX,Euronext,S,Equity
BZ48Z.NX,BZ48Z.NX,ENX,Euronext,S,Equity
BZ47Z.NX,BZ47Z.NX,ENX,Euronext,S,Equity
BZ46Z.NX,BZ46Z.NX,ENX,Euronext,S,Equity
BZ45Z.NX,BZ45Z.NX,ENX,Euronext,S,Equity
BZ44Z.NX,BZ44Z.NX,ENX,Euronext,S,Equity
BZ43Z.NX,BZ43Z.NX,ENX,Euronext,S,Equity
BZ41Z.NX,BZ41Z.NX,ENX,Euronext,S,Equity
BZ40Z.NX,BZ40Z.NX,ENX,Euronext,S,Equity
BZ59Z.NX,BZ59Z.NX,ENX,Euronext,S,Equity
BZ58Z.NX,BZ58Z.NX,ENX,Euronext,S,Equity
BZ57Z.NX,BZ57Z.NX,ENX,Euronext,S,Equity
BZ56Z.NX,BZ56Z.NX,ENX,Euronext,S,Equity
BZ55Z.NX,BZ55Z.NX,ENX,Euronext,S,Equity
BZ54Z.NX,BZ54Z.NX,ENX,Euronext,S,Equity
BZ53Z.NX,BZ53Z.NX,ENX,Euronext,S,Equity
BZ52Z.NX,BZ52Z.NX,ENX,Euronext,S,Equity
BZ51Z.NX,BZ51Z.NX,ENX,Euronext,S,Equity
BZ50Z.NX,BZ50Z.NX,ENX,Euronext,S,Equity
BZ6.SG,Kapsch TrafficCom AG Inhaber-Ak,STU,Stuttgart,S,Equity
BZ6.F,Kapsch TrafficCom AG,FRA,Frankfurt,S,Equity
BZ6.MU,KAPSCH TRAFFICCOM AG,MUN,Munich,S,Equity
BZ6.DU,KAPSCH TRAFFICCOM AG,DUS,Dusseldorf Stock Exchange,S,Equity
BZ6.BE,KAPSCH TRAFFICCOM AG,BER,Berlin,S,Equity
BZ69Z.NX,BZ69Z.NX,ENX,Euronext,S,Equity
BZ68Z.NX,BZ68Z.NX,ENX,Euronext,S,Equity
BZ67Z.NX,BZ67Z.NX,ENX,Euronext,S,Equity
BZ66Z.NX,BZ66Z.NX,ENX,Euronext,S,Equity
BZ65Z.NX,BZ65Z.NX,ENX,Euronext,S,Equity
BZ7A.SG,Bumrungrad Hospital PCL Reg. Sh,STU,Stuttgart,S,Equity
BZ7A.MU,BUMRUNGRAD H. -FGN-  BA 1,MUN,Munich,S,Equity
BZ7A.F,Bumrungrad Hospital Public Company Limited,FRA,Frankfurt,S,Equity
BZ79Z.NX,BZ79Z.NX,ENX,Euronext,S,Equity
BZ78Z.NX,BZ78Z.NX,ENX,Euronext,S,Equity
BZ76Z.NX,BZ76Z.NX,ENX,Euronext,S,Equity
BZ75Z.NX,BZ75Z.NX,ENX,Euronext,S,Equity
BZ74Z.NX,BZ74Z.NX,ENX,Euronext,S,Equity
BZ73Z.NX,BZ73Z.NX,ENX,Euronext,S,Equity
BZ72Z.NX,BZ72Z.NX,ENX,Euronext,S,Equity
BZ89Z.NX,BZ89Z.NX,ENX,Euronext,S,Equity
BZ88Z.NX,BZ88Z.NX,ENX,Euronext,S,Equity
BZ87Z.NX,BZ87Z.NX,ENX,Euronext,S,Equity
BZ86Z.NX,BZ86Z.NX,ENX,Euronext,S,Equity
BZ85Z.NX,BZ85Z.NX,ENX,Euronext,S,Equity
BZ84Z.NX,BZ84Z.NX,ENX,Euronext,S,Equity
BZ83Z.NX,BZ83Z.NX,ENX,Euronext,S,Equity
BZ82Z.NX,BZ82Z.NX,ENX,Euronext,S,Equity
BZ81Z.NX,BZ81Z.NX,ENX,Euronext,S,Equity
BZ9.F,Booz Allen Hamilton Holding Corporation,FRA,Frankfurt,S,Equity
BZ9.BE,BOOZ ALL.HAM. CL.A DL-001,BER,Berlin,S,Equity
BZ99Z.NX,BZ99Z.NX,ENX,Euronext,S,Equity
BZ98Z.NX,BZ98Z.NX,ENX,Euronext,S,Equity
BZ97Z.NX,BZ97Z.NX,ENX,Euronext,S,Equity
BZ96Z.NX,BZ96Z.NX,ENX,Euronext,S,Equity
BZ95Z.NX,BZ95Z.NX,ENX,Euronext,S,Equity
BZ94Z.NX,BZ94Z.NX,ENX,Euronext,S,Equity
BZ93Z.NX,BZ93Z.NX,ENX,Euronext,S,Equity
BZ91Z.NX,BZ91Z.NX,ENX,Euronext,S,Equity
BZ.V,Benz Mining Corp.,YHD,Industry,S,Equity
BZ=F,Brent Crude Oil Last Day Financfuture,NYM,NY Mercantile,F,Futures
B0A9Z.NX,B0A9Z.NX,ENX,Euronext,S,Equity
B0A8Z.NX,B0A8Z.NX,ENX,Euronext,S,Equity
B0A7Z.NX,B0A7Z.NX,ENX,Euronext,S,Equity
B0A6Z.NX,B0A6Z.NX,ENX,Euronext,S,Equity
B0A5Z.NX,B0A5Z.NX,ENX,Euronext,S,Equity
B0A4Z.NX,B0A4Z.NX,ENX,Euronext,S,Equity
B0A3Z.NX,B0A3Z.NX,ENX,Euronext,S,Equity
B0A2Z.NX,B0A2Z.NX,ENX,Euronext,S,Equity
B0A1Z.NX,B0A1Z.NX,ENX,Euronext,S,Equity
B0B9Z.NX,B0B9Z.NX,ENX,Euronext,S,Equity
B0B8Z.NX,B0B8Z.NX,ENX,Euronext,S,Equity
B0B7Z.NX,B0B7Z.NX,ENX,Euronext,S,Equity
B0B6Z.NX,B0B6Z.NX,ENX,Euronext,S,Equity
B0B3Z.NX,B0B3Z.NX,ENX,Euronext,S,Equity
B0B2Z.NX,B0B2Z.NX,ENX,Euronext,S,Equity
B0B1Z.NX,B0B1Z.NX,ENX,Euronext,S,Equity
B0B0Z.NX,B0B0Z.NX,ENX,Euronext,S,Equity
VALMX28B0CO.MX,Fondo Valmex Internacional Valmex 28 SA de CV S.I.R.V. B0CO,MEX,Mexico,M,Fund
B0C8Z.NX,B0C8Z.NX,ENX,Euronext,S,Equity
B0C7Z.NX,B0C7Z.NX,ENX,Euronext,S,Equity
B0C6Z.NX,B0C6Z.NX,ENX,Euronext,S,Equity
B0C5Z.NX,B0C5Z.NX,ENX,Euronext,S,Equity
B0C4Z.NX,B0C4Z.NX,ENX,Euronext,S,Equity
B0C2Z.NX,B0C2Z.NX,ENX,Euronext,S,Equity
B0C1Z.NX,B0C1Z.NX,ENX,Euronext,S,Equity
B0C0Z.NX,B0C0Z.NX,ENX,Euronext,S,Equity
VLMXJUBB0CF.MX,Fondo Proyecto de Vida Valmex 2017 SA de CV S.I.R.V. B0CF,MEX,Mexico,M,Fund
B0D9Z.NX,B0D9Z.NX,ENX,Euronext,S,Equity
B0D7Z.NX,B0D7Z.NX,ENX,Euronext,S,Equity
B0D6Z.NX,B0D6Z.NX,ENX,Euronext,S,Equity
B0D5Z.NX,B0D5Z.NX,ENX,Euronext,S,Equity
B0D4Z.NX,B0D4Z.NX,ENX,Euronext,S,Equity
B0D3Z.NX,B0D3Z.NX,ENX,Euronext,S,Equity
B0D2Z.NX,B0D2Z.NX,ENX,Euronext,S,Equity
B0E9Z.NX,B0E9Z.NX,ENX,Euronext,S,Equity
B0E8Z.NX,B0E8Z.NX,ENX,Euronext,S,Equity
B0E7Z.NX,B0E7Z.NX,ENX,Euronext,S,Equity
B0E6Z.NX,B0E6Z.NX,ENX,Euronext,S,Equity
B0E5Z.NX,B0E5Z.NX,ENX,Euronext,S,Equity
B0E4Z.NX,B0E4Z.NX,ENX,Euronext,S,Equity
B0E3Z.NX,B0E3Z.NX,ENX,Euronext,S,Equity
B0E1Z.NX,B0E1Z.NX,ENX,Euronext,S,Equity
B0E0Z.NX,B0E0Z.NX,ENX,Euronext,S,Equity
B0F9Z.NX,B0F9Z.NX,ENX,Euronext,S,Equity
B0F7Z.NX,B0F7Z.NX,ENX,Euronext,S,Equity
B0F6Z.NX,B0F6Z.NX,ENX,Euronext,S,Equity
B0F5Z.NX,B0F5Z.NX,ENX,Euronext,S,Equity
B0F4Z.NX,B0F4Z.NX,ENX,Euronext,S,Equity
B0F3Z.NX,B0F3Z.NX,ENX,Euronext,S,Equity
B0F2Z.NX,B0F2Z.NX,ENX,Euronext,S,Equity
B0F1Z.NX,B0F1Z.NX,ENX,Euronext,S,Equity
B0F0Z.NX,B0F0Z.NX,ENX,Euronext,S,Equity
VLMXETFB0FI.MX,Fondo Valmex Plus SA de CV S.I.I.D. B0FI,MEX,Mexico,M,Fund
B0G9Z.NX,B0G9Z.NX,ENX,Euronext,S,Equity
B0G8Z.NX,B0G8Z.NX,ENX,Euronext,S,Equity
B0G7Z.NX,B0G7Z.NX,ENX,Euronext,S,Equity
B0G6Z.NX,B0G6Z.NX,ENX,Euronext,S,Equity
B0G5Z.NX,B0G5Z.NX,ENX,Euronext,S,Equity
B0G3Z.NX,B0G3Z.NX,ENX,Euronext,S,Equity
B0G2Z.NX,B0G2Z.NX,ENX,Euronext,S,Equity
B0G1Z.NX,B0G1Z.NX,ENX,Euronext,S,Equity
B0G0Z.NX,B0G0Z.NX,ENX,Euronext,S,Equity
B0H9Z.NX,B0H9Z.NX,ENX,Euronext,S,Equity
B0H8Z.NX,B0H8Z.NX,ENX,Euronext,S,Equity
B0H7Z.NX,B0H7Z.NX,ENX,Euronext,S,Equity
B0H6Z.NX,B0H6Z.NX,ENX,Euronext,S,Equity
B0H5Z.NX,B0H5Z.NX,ENX,Euronext,S,Equity
B0H4Z.NX,B0H4Z.NX,ENX,Euronext,S,Equity
B0H3Z.NX,B0H3Z.NX,ENX,Euronext,S,Equity
B0H2Z.NX,B0H2Z.NX,ENX,Euronext,S,Equity
B0H0Z.NX,B0H0Z.NX,ENX,Euronext,S,Equity
B0J9Z.NX,B0J9Z.NX,ENX,Euronext,S,Equity
B0J7Z.NX,B0J7Z.NX,ENX,Euronext,S,Equity
B0J6Z.NX,B0J6Z.NX,ENX,Euronext,S,Equity
B0J4Z.NX,B0J4Z.NX,ENX,Euronext,S,Equity
B0J3Z.NX,B0J3Z.NX,ENX,Euronext,S,Equity
B0J0Z.NX,B0J0Z.NX,ENX,Euronext,S,Equity
B0J20.NYM,Mont Belvieu LDH Propane (OPIS)future,NYM,NY Mercantile,F,Futures
B0K9Z.NX,B0K9Z.NX,ENX,Euronext,S,Equity
B0K8Z.NX,B0K8Z.NX,ENX,Euronext,S,Equity
